"iso_a3","country","year","region","income_group","gdp_percap","population","birth_rate","neonat_mortal"
"LBR","Liberia",2006,"Sub-Saharan Africa","Low income",457.847396353151,3384791,39.601,33.3
"LBR","Liberia",2007,"Sub-Saharan Africa","Low income",522.543413913191,3522294,38.977,31.7
"LBR","Liberia",2008,"Sub-Saharan Africa","Low income",564.784049099053,3672714,38.352,30.3
"LBR","Liberia",2009,"Sub-Saharan Africa","Low income",622.191224597153,3821440,37.737,29.1
"LBR","Liberia",2010,"Sub-Saharan Africa","Low income",674.599965850381,3957990,37.141,28.1
"LBR","Liberia",2011,"Sub-Saharan Africa","Low income",728.985871372164,4079697,36.568,27.1
"LBR","Liberia",2012,"Sub-Saharan Africa","Low income",796.432864367689,4190435,36.016,26.3
"LBR","Liberia",2013,"Sub-Saharan Africa","Low income",903.92408516904,4294077,35.485,25.6
"LBR","Liberia",2014,"Sub-Saharan Africa","Low income",979.229745506387,4396873,,
"LBY","Libya",1990,"Middle East & North Africa","Upper middle income",,4259811,28.64,21.1
"LBY","Libya",1991,"Middle East & North Africa","Upper middle income",,4359515,27.641,20.4
"LBY","Libya",1992,"Middle East & North Africa","Upper middle income",,4459214,26.701,19.6
"LBY","Libya",1993,"Middle East & North Africa","Upper middle income",,4558021,25.804,19
"LBY","Libya",1994,"Middle East & North Africa","Upper middle income",,4654483,24.956,18.3
"LBY","Libya",1995,"Middle East & North Africa","Upper middle income",,4747619,24.187,17.8
"LBY","Libya",1996,"Middle East & North Africa","Upper middle income",,4837354,23.534,17.3
"LBY","Libya",1997,"Middle East & North Africa","Upper middle income",,4924347,23.026,16.8
"LBY","Libya",1998,"Middle East & North Africa","Upper middle income",,5009240,22.673,16.3
"LBY","Libya",1999,"Middle East & North Africa","Upper middle income",17231.7539006427,5092939,22.469,15.9
"LBY","Libya",2000,"Middle East & North Africa","Upper middle income",17978.4214435831,5176185,22.395,15.5
"LBY","Libya",2001,"Middle East & North Africa","Upper middle income",17780.6049306551,5258677,22.426,15
"LBY","Libya",2002,"Middle East & North Africa","Upper middle income",17606.8684923952,5340389,22.515,14.6
"LBY","Libya",2003,"Middle East & North Africa","Upper middle income",19987.6292162134,5422612,22.617,14.2
"LBY","Libya",2004,"Middle East & North Africa","Upper middle income",21124.7796074287,5507000,22.7,13.7
"LBY","Libya",2005,"Middle East & North Africa","Upper middle income",24011.5531542292,5594450,22.733,13.1
"LBY","Libya",2006,"Middle East & North Africa","Upper middle income",25931.532322501,5686475,22.699,12.4
"LBY","Libya",2007,"Middle East & North Africa","Upper middle income",27844.4718095554,5782108,22.599,11.7
"LBY","Libya",2008,"Middle East & North Africa","Upper middle income",28678.2716916412,5876805,22.438,11
"LBY","Libya",2009,"Middle East & North Africa","Upper middle income",28247.0764697925,5964325,22.209,10.4
"LBY","Libya",2010,"Middle East & North Africa","Upper middle income",29648.5416443872,6040612,21.912,9.9
"LBY","Libya",2011,"Middle East & North Africa","Upper middle income",11358.3341836147,6103233,21.551,9.5
"LBY","Libya",2012,"Middle East & North Africa","Upper middle income",23445.8400732395,6154623,21.138,9.1
"LBY","Libya",2013,"Middle East & North Africa","Upper middle income",20414.818030934,6201521,20.687,8.7
"LBY","Libya",2014,"Middle East & North Africa","Upper middle income",15604.5451172188,6253452,,
"LCA","St. Lucia",1990,"Latin America & Caribbean","Upper middle income",5157.06378047646,138180,28.253,12.9
"LCA","St. Lucia",1991,"Latin America & Caribbean","Upper middle income",5394.17442631864,140159,27.42,12.7
"LCA","St. Lucia",1992,"Latin America & Caribbean","Upper middle income",5830.68917150321,141934,26.551,12.4
"LCA","St. Lucia",1993,"Latin America & Caribbean","Upper middle income",6052.3035554388,143592,25.662,12.2
"LCA","St. Lucia",1994,"Latin America & Caribbean","Upper middle income",6196.87778720118,145262,24.761,12
"LCA","St. Lucia",1995,"Latin America & Caribbean","Upper middle income",6455.10948883187,147040,23.856,11.7
"LCA","St. Lucia",1996,"Latin America & Caribbean","Upper middle income",6839.62093637987,148962,22.947,11.4
"LCA","St. Lucia",1997,"Latin America & Caribbean","Upper middle income",6890.76831062217,150994,22.043,11.2
"LCA","St. Lucia",1998,"Latin America & Caribbean","Upper middle income",7307.80209188992,153066,21.161,10.9
"LCA","St. Lucia",1999,"Latin America & Caribbean","Upper middle income",7496.3415502088,155073,20.32,10.7
"LCA","St. Lucia",2000,"Latin America & Caribbean","Upper middle income",7910.15004802674,156949,19.553,10.6
"LCA","St. Lucia",2001,"Latin America & Caribbean","Upper middle income",7707.37835821802,158650,18.895,10.4
"LCA","St. Lucia",2002,"Latin America & Caribbean","Upper middle income",7748.13692836122,160217,18.358,10.3
"LCA","St. Lucia",2003,"Latin America & Caribbean","Upper middle income",8203.14721274963,161766,17.941,10.3
"LCA","St. Lucia",2004,"Latin America & Caribbean","Upper middle income",9018.89875694825,163460,17.635,10.2
"LCA","St. Lucia",2005,"Latin America & Caribbean","Upper middle income",9044.96534658021,165407,17.413,10.1
"LCA","St. Lucia",2006,"Latin America & Caribbean","Upper middle income",9964.56820943727,167658,17.235,10
"LCA","St. Lucia",2007,"Latin America & Caribbean","Upper middle income",10021.2553843131,170149,17.063,9.9
"LCA","St. Lucia",2008,"Latin America & Caribbean","Upper middle income",10415.9210235301,172734,16.863,9.7
"LCA","St. Lucia",2009,"Latin America & Caribbean","Upper middle income",10414.2246813557,175200,16.621,9.5
"LCA","St. Lucia",2010,"Latin America & Caribbean","Upper middle income",10302.6241101154,177397,16.338,9.4
"LCA","St. Lucia",2011,"Latin America & Caribbean","Upper middle income",10534.6056539486,179271,16.028,9.2
"LCA","St. Lucia",2012,"Latin America & Caribbean","Upper middle income",10459.1127974762,180870,15.718,9
"LCA","St. Lucia",2013,"Latin America & Caribbean","Upper middle income",10487.7543064197,182273,15.43,8.8
"LCA","St. Lucia",2014,"Latin America & Caribbean","Upper middle income",10395.4469510882,183598,,
"LIE","Liechtenstein",1990,"Europe & Central Asia","High income",,28745,13.2,
"LIE","Liechtenstein",1991,"Europe & Central Asia","High income",,29114,14.2,
"LIE","Liechtenstein",1992,"Europe & Central Asia","High income",,29512,12.7,
"LIE","Liechtenstein",1993,"Europe & Central Asia","High income",,29934,13.8,
"LIE","Liechtenstein",1994,"Europe & Central Asia","High income",,30373,11.7,
"LIE","Liechtenstein",1995,"Europe & Central Asia","High income",,30824,13.8,
"LIE","Liechtenstein",1996,"Europe & Central Asia","High income",,31287,13.1,
"LIE","Liechtenstein",1997,"Europe & Central Asia","High income",,31758,13.9,
"LIE","Liechtenstein",1998,"Europe & Central Asia","High income",,32227,12.6,
"LIE","Liechtenstein",1999,"Europe & Central Asia","High income",,32676,12.4,
"LIE","Liechtenstein",2000,"Europe & Central Asia","High income",,33093,12.9,
"LIE","Liechtenstein",2001,"Europe & Central Asia","High income",,33475,12.1,
"LIE","Liechtenstein",2002,"Europe & Central Asia","High income",,33821,11.7,
"LIE","Liechtenstein",2003,"Europe & Central Asia","High income",,34141,10.2,
"LIE","Liechtenstein",2004,"Europe & Central Asia","High income",,34445,10.8,
"LIE","Liechtenstein",2005,"Europe & Central Asia","High income",,34740,11,
"LIE","Liechtenstein",2006,"Europe & Central Asia","High income",,35028,10.3,
"LIE","Liechtenstein",2007,"Europe & Central Asia","High income",,35308,10,
"LIE","Liechtenstein",2008,"Europe & Central Asia","High income",,35582,9.9,
"LIE","Liechtenstein",2009,"Europe & Central Asia","High income",,35851,11.4,
"LIE","Liechtenstein",2010,"Europe & Central Asia","High income",,36120,9.1,
"LIE","Liechtenstein",2011,"Europe & Central Asia","High income",,36388,10.9,
"LIE","Liechtenstein",2012,"Europe & Central Asia","High income",,36656,9.7,
"LIE","Liechtenstein",2013,"Europe & Central Asia","High income",,36925,9.2,
"LIE","Liechtenstein",2014,"Europe & Central Asia","High income",,37194,,
"LKA","Sri Lanka",1990,"South Asia","Lower middle income",2158.5129865867,17015000,20.621,12.1
"LKA","Sri Lanka",1991,"South Asia","Lower middle income",2298.91298637517,17267000,20.214,12.1
"LKA","Sri Lanka",1992,"South Asia","Lower middle income",2432.37573189191,17426000,19.862,12.1
"LKA","Sri Lanka",1993,"South Asia","Lower middle income",2628.88457790643,17646000,19.545,12
"LKA","Sri Lanka",1994,"South Asia","Lower middle income",2796.35583293453,17891000,19.259,11.9
"LKA","Sri Lanka",1995,"South Asia","Lower middle income",2971.00203424686,18136000,19.009,11.6
"LKA","Sri Lanka",1996,"South Asia","Lower middle income",3105.94676618267,18336000,18.801,11.3
"LKA","Sri Lanka",1997,"South Asia","Lower middle income",3319.460463256,18568000,18.645,10.9
"LKA","Sri Lanka",1998,"South Asia","Lower middle income",3472.74102358581,18784000,18.542,10.5
"LKA","Sri Lanka",1999,"South Asia","Lower middle income",3625.02651958851,19056000,18.486,10
"LKA","Sri Lanka",2000,"South Asia","Lower middle income",3920.50175183773,19102000,18.472,9.6
"LKA","Sri Lanka",2001,"South Asia","Lower middle income",4011.93728440914,18797000,18.49,9.3
"LKA","Sri Lanka",2002,"South Asia","Lower middle income",4207.27230336583,18921000,18.527,9
"LKA","Sri Lanka",2003,"South Asia","Lower middle income",4486.32335276857,19173000,18.57,8.7
"LKA","Sri Lanka",2004,"South Asia","Lower middle income",4795.15878647513,19435000,18.606,8.5
"LKA","Sri Lanka",2005,"South Asia","Lower middle income",5202.43590767467,19644000,18.631,8.2
"LKA","Sri Lanka",2006,"South Asia","Lower middle income",5711.24520960181,19858000,18.641,7.8
"LKA","Sri Lanka",2007,"South Asia","Lower middle income",6205.19632838825,20039000,18.636,7.5
"LKA","Sri Lanka",2008,"South Asia","Lower middle income",6634.83851594196,20246000,18.614,7.1
"LKA","Sri Lanka",2009,"South Asia","Lower middle income",6852.76117507668,20450000,18.566,6.8
"LKA","Sri Lanka",2010,"South Asia","Lower middle income",7418.83675499007,20653000,18.477,6.5
"LKA","Sri Lanka",2011,"South Asia","Lower middle income",8111.55414159744,20869000,18.332,6.3
"LKA","Sri Lanka",2012,"South Asia","Lower middle income",9014.48003135054,20328000,18.127,6.1
"LKA","Sri Lanka",2013,"South Asia","Lower middle income",9737.74757425328,20483000,17.863,5.9
"LKA","Sri Lanka",2014,"South Asia","Lower middle income",10527.5304871991,20639000,,
"LSO","Lesotho",1990,"Sub-Saharan Africa","Lower middle income",840.594524953351,1597534,35.236,44.6
"LSO","Lesotho",1991,"Sub-Saharan Africa","Lower middle income",885.656408973931,1627900,34.781,44.2
"LSO","Lesotho",1992,"Sub-Saharan Africa","Lower middle income",952.573336537567,1660360,34.408,43.8
"LSO","Lesotho",1993,"Sub-Saharan Africa","Lower middle income",988.022078879291,1693459,34.107,43.5
"LSO","Lesotho",1994,"Sub-Saharan Africa","Lower middle income",1043.48026706166,1725118,33.86,43
"LSO","Lesotho",1995,"Sub-Saharan Africa","Lower middle income",1068.73937316599,1753824,33.627,42.4
"LSO","Lesotho",1996,"Sub-Saharan Africa","Lower middle income",1128.65906756756,1779197,33.357,41.8
"LSO","Lesotho",1997,"Sub-Saharan Africa","Lower middle income",1179.96701074627,1801679,33.015,41.3
"LSO","Lesotho",1998,"Sub-Saharan Africa","Lower middle income",1200.29693514317,1821609,32.581,40.9
"LSO","Lesotho",1999,"Sub-Saharan Africa","Lower middle income",1211.59124435086,1839611,32.055,40.7
"LSO","Lesotho",2000,"Sub-Saharan Africa","Lower middle income",1291.19720427651,1856225,31.459,40.7
"LSO","Lesotho",2001,"Sub-Saharan Africa","Lower middle income",1365.23946365053,1871500,30.83,40.8
"LSO","Lesotho",2002,"Sub-Saharan Africa","Lower middle income",1383.23948410889,1885487,30.219,41
"LSO","Lesotho",2003,"Sub-Saharan Africa","Lower middle income",1466.6834325114,1898757,29.668,41.2
"LSO","Lesotho",2004,"Sub-Saharan Africa","Lower middle income",1530.85573697726,1912022,29.197,41.5
"LSO","Lesotho",2005,"Sub-Saharan Africa","Lower middle income",1611.19994434206,1925844,28.82,41.9
"LSO","Lesotho",2006,"Sub-Saharan Africa","Lower middle income",1719.2280854501,1940413,28.537,42.4
"LSO","Lesotho",2007,"Sub-Saharan Africa","Lower middle income",1833.99931475405,1955784,28.326,42.9
"LSO","Lesotho",2008,"Sub-Saharan Africa","Lower middle income",1960.73327936483,1972199,28.16,45.8
"LSO","Lesotho",2009,"Sub-Saharan Africa","Lower middle income",2024.34315116561,1989873,28.026,45
"LSO","Lesotho",2010,"Sub-Saharan Africa","Lower middle income",2189.31214321677,2008921,27.904,44.2
"LSO","Lesotho",2011,"Sub-Saharan Africa","Lower middle income",2301.31997992823,2029516,27.778,44.1
"LSO","Lesotho",2012,"Sub-Saharan Africa","Lower middle income",2433.23380789401,2051545,27.636,44.3
"LSO","Lesotho",2013,"Sub-Saharan Africa","Lower middle income",2554.64280192037,2074465,27.468,43.9
"LSO","Lesotho",2014,"Sub-Saharan Africa","Lower middle income",2614.28046112479,2097511,,
"LTU","Lithuania",1990,"Europe & Central Asia","High income",,3697838,15.4,9.3
"LTU","Lithuania",1991,"Europe & Central Asia","High income",,3704134,15.1,10.8
"LTU","Lithuania",1992,"Europe & Central Asia","High income",,3700114,14.7,12.1
"LTU","Lithuania",1993,"Europe & Central Asia","High income",,3682613,12.9,12
"LTU","Lithuania",1994,"Europe & Central Asia","High income",,3657144,11.6,10.8
"LTU","Lithuania",1995,"Europe & Central Asia","High income",,3629102,11.4,9.4
"LTU","Lithuania",1996,"Europe & Central Asia","High income",,3601613,10.8,8
"LTU","Lithuania",1997,"Europe & Central Asia","High income",,3575137,10.6,7.1
"LTU","Lithuania",1998,"Europe & Central Asia","High income",,3549331,10.4,6.6
"LTU","Lithuania",1999,"Europe & Central Asia","High income",,3524238,10.3,6.3
"LTU","Lithuania",2000,"Europe & Central Asia","High income",,3499536,9.8,6
"LTU","Lithuania",2001,"Europe & Central Asia","High income",,3470818,9,5.7
"LTU","Lithuania",2002,"Europe & Central Asia","High income",,3443067,8.6,5.5
"LTU","Lithuania",2003,"Europe & Central Asia","High income",,3415213,8.8,5.3
"LTU","Lithuania",2004,"Europe & Central Asia","High income",13254.7942644052,3377075,8.8,5.2
"LTU","Lithuania",2005,"Europe & Central Asia","High income",14681.9848959335,3322528,8.9,4.9
"LTU","Lithuania",2006,"Europe & Central Asia","High income",16739.2718052514,3269909,9.1,4.7
"LTU","Lithuania",2007,"Europe & Central Asia","High income",19279.0908129329,3231294,9.3,4.4
"LTU","Lithuania",2008,"Europe & Central Asia","High income",20796.8011443022,3198231,9.9,4.1
"LTU","Lithuania",2009,"Europe & Central Asia","High income",18283.8165333825,3162916,10.2,3.7
"LTU","Lithuania",2010,"Europe & Central Asia","High income",20052.2335306206,3097282,9.9,3.4
"LTU","Lithuania",2011,"Europe & Central Asia","High income",22530.3035736291,3028115,10,3.2
"LTU","Lithuania",2012,"Europe & Central Asia","High income",24083.781462775,2987773,10.2,2.9
"LTU","Lithuania",2013,"Europe & Central Asia","High income",25714.7327905742,2957689,10.1,2.7
"LTU","Lithuania",2014,"Europe & Central Asia","High income",26642.7612042623,2929323,,
"LUX","Luxembourg",1990,"Europe & Central Asia","High income",32012.2484157523,381850,12.9,4.1
"LUX","Luxembourg",1991,"Europe & Central Asia","High income",35458.9817348803,387000,12.9,3.9
"LUX","Luxembourg",1992,"Europe & Central Asia","High income",36439.9329566474,392175,13.1,3.7
"LUX","Luxembourg",1993,"Europe & Central Asia","High income",38355.6351162348,397475,13.5,3.5
"LUX","Luxembourg",1994,"Europe & Central Asia","High income",40118.5552028563,402925,13.5,3.3
"LUX","Luxembourg",1995,"Europe & Central Asia","High income",40962.3835360947,408625,13.3,3.2
"LUX","Luxembourg",1996,"Europe & Central Asia","High income",42301.0095061045,414225,13.7,3
"LUX","Luxembourg",1997,"Europe & Central Asia","High income",42916.5369831716,419450,13.1,2.8
"LUX","Luxembourg",1998,"Europe & Central Asia","High income",45435.7136319992,424700,12.7,2.7
"LUX","Luxembourg",1999,"Europe & Central Asia","High income",51576.689372055,430475,13,2.6
"LUX","Luxembourg",2000,"Europe & Central Asia","High income",56416.8887643134,436300,13.1,2.4
"LUX","Luxembourg",2001,"Europe & Central Asia","High income",56076.6543673773,441525,12.4,2.3
"LUX","Luxembourg",2002,"Europe & Central Asia","High income",59351.640247055,446175,12,2.2
"LUX","Luxembourg",2003,"Europe & Central Asia","High income",60687.6590840744,451630,11.7,2
"LUX","Luxembourg",2004,"Europe & Central Asia","High income",65205.9873904676,458095,11.9,1.9
"LUX","Luxembourg",2005,"Europe & Central Asia","High income",67166.5837107355,465158,11.5,1.7
"LUX","Luxembourg",2006,"Europe & Central Asia","High income",77104.7577063805,472637,11.7,1.6
"LUX","Luxembourg",2007,"Europe & Central Asia","High income",81022.5796006558,479993,11.4,1.5
"LUX","Luxembourg",2008,"Europe & Central Asia","High income",84733.555096066,488650,11.5,1.4
"LUX","Luxembourg",2009,"Europe & Central Asia","High income",79945.6949134321,497783,11.3,1.2
"LUX","Luxembourg",2010,"Europe & Central Asia","High income",84200.5692819622,506953,11.6,1.1
"LUX","Luxembourg",2011,"Europe & Central Asia","High income",91469.0876873736,518347,10.9,1.1
"LUX","Luxembourg",2012,"Europe & Central Asia","High income",91849.9202148498,530946,11.3,1
"LUX","Luxembourg",2013,"Europe & Central Asia","High income",91047.5888834933,543360,11.3,0.9
"LUX","Luxembourg",2014,"Europe & Central Asia","High income",,556074,,
"LVA","Latvia",1990,"Europe & Central Asia","High income",,2663151,14.2,12.6
"LVA","Latvia",1991,"Europe & Central Asia","High income",,2650581,13.1,13.7
"LVA","Latvia",1992,"Europe & Central Asia","High income",,2614338,12.1,14.5
"LVA","Latvia",1993,"Europe & Central Asia","High income",,2563290,10.4,15
"LVA","Latvia",1994,"Europe & Central Asia","High income",,2520742,9.6,15.1
"LVA","Latvia",1995,"Europe & Central Asia","High income",6066.02327539068,2485056,8.7,14.9
