"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"MP","MNP","Northern Mariana Islands",2008,,54625,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2009,,54193,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2010,,53971,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2011,,54012,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2012,,54311,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2013,,54784,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2014,,55305,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2015,,55780,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2003,,57947,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2004,,57246,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2017,,56562,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2016,,56188,,,"East Asia & Pacific","High income"
"MR","MRT","Mauritania",1992,1892.18100427207,2142645,39.558,45.2,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1993,1998.65388488164,2198532,39.286,44.9,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1991,1863.59153937238,2087912,39.87,45.7,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1996,2215.14774745199,2372901,38.706,44.5,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1997,2108.30678151047,2433563,38.564,44.3,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1994,1928.85868260533,2255516,39.056,44.7,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1995,2108.36272333004,2313630,38.865,44.5,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2000,2255.10044144447,2630219,38.14,43.4,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2001,2288.06706699165,2702400,37.984,43,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1998,2136.2611600348,2496216,38.427,44,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1999,2274.68192899967,2561585,38.287,43.7,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2004,2521.69123505545,2939247,37.492,42.4,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2005,2753.87736803481,3024194,37.325,42.1,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2006,3277.51318720677,3111906,37.161,41.6,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2007,3362.4849755478,3202517,37.003,41,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2008,3366.39302394639,3296238,36.845,40.4,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2009,3260.58863873724,3393409,36.683,39.7,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2010,3356.36134757172,3494195,36.502,39.1,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2011,3483.52210100308,3598648,36.288,38.4,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2012,3646.7275669296,3706554,36.032,37.8,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2013,3822.3125480682,3817494,35.729,37.1,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2014,3993.30434245408,3930896,35.381,36.3,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2002,2275.96157737511,2778099,37.824,42.8,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2003,2388.84488722334,2857148,37.66,42.6,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",1990,1817.59552595778,2034346,40.212,46.5,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2015,3975.78755273431,4046301,34.991,35.5,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2016,3984.21488994888,4163534,34.569,34.8,"Sub-Saharan Africa","Lower middle income"
"MR","MRT","Mauritania",2017,4066.67063842473,4282574,34.132,34.2,"Sub-Saharan Africa","Lower middle income"
"MT","MLT","Malta",2000,19425.7118767852,390087,11.3,5.1,"Middle East & North Africa","High income"
"MT","MLT","Malta",2004,21401.144072919,401268,9.7,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2005,22232.4828863504,403834,9.6,4.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",2006,23223.9771252558,405308,9.3,4.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",2007,24893.2011506819,406724,9.3,4.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",2008,26193.1828466192,409379,9.8,4.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",2009,26139.5081810283,412477,9.8,4.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",2010,27809.106496918,414508,9.4,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2011,28597.4670967963,416268,10,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2012,29443.8000750593,420028,9.8,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2013,31082.6390666802,425967,9.5,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2001,19621.3445428203,393028,10.1,4.9,"Middle East & North Africa","High income"
"MT","MLT","Malta",2002,20561.6940765116,395969,9.9,4.8,"Middle East & North Africa","High income"
"MT","MLT","Malta",2003,20937.6038203936,398582,10.2,4.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",2017,41548.7032203094,467999,9.2,4.7,"Middle East & North Africa","High income"
"MT","MLT","Malta",1991,9985.53273086467,363845,14.6,7.3,"Middle East & North Africa","High income"
"MT","MLT","Malta",1992,10582.4453602101,367618,14.9,7.1,"Middle East & North Africa","High income"
"MT","MLT","Malta",1993,11206.0982298384,371308,13.9,6.8,"Middle East & North Africa","High income"
"MT","MLT","Malta",1994,11979.6152982171,374797,12.9,6.6,"Middle East & North Africa","High income"
"MT","MLT","Malta",1995,12916.1868642754,377419,12.2,6.3,"Middle East & North Africa","High income"
"MT","MLT","Malta",1996,13675.0714211261,379905,13.3,6,"Middle East & North Africa","High income"
"MT","MLT","Malta",1997,15130.2106895178,382791,12.7,5.8,"Middle East & North Africa","High income"
"MT","MLT","Malta",1998,15868.6315784209,385287,12.1,5.5,"Middle East & North Africa","High income"
"MT","MLT","Malta",1999,16962.2055997439,387578,11.4,5.3,"Middle East & North Africa","High income"
"MT","MLT","Malta",2014,33370.3195603564,434558,9.6,4.7,"Middle East & North Africa","High income"
"MT","MLT","Malta",2015,36165.4010028343,445053,9.7,4.7,"Middle East & North Africa","High income"
"MT","MLT","Malta",2016,38338.8841841179,455356,9.8,4.7,"Middle East & North Africa","High income"
"MT","MLT","Malta",1990,9338.48664089578,354170,15.2,7.6,"Middle East & North Africa","High income"
"MU","MUS","Mauritius",1990,4919.35842789088,1058775,21.3,14.7,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1991,5254.26830288391,1070266,20.7,14.1,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1992,5649.18137055488,1084441,21.1,13.9,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1993,6005.30432741476,1097374,20.3,14.1,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1994,6298.43003531522,1112846,19.6,14.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1995,6648.79849757238,1122457,18.3,15.1,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1996,7076.12380860455,1133996,18.3,15.6,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1997,7512.87673385918,1148284,17.4,15.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1998,7974.45991614854,1160421,16.7,14.7,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2015,20162.99668176,1262605,10.1,8.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2016,21151.2477748377,1263473,10.4,8.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2017,22355.1905239487,1264613,10.7,8.7,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2001,9407.27454095763,1196287,16.5,10.7,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2002,9643.21815736524,1204621,16.6,9.8,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2003,10329.2967541941,1213370,15.9,9.4,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2004,10997.5026625174,1221003,15.7,9.4,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2005,11473.5070152843,1228254,15.3,9.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2006,12338.1810470614,1233996,14.3,9.6,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2007,13334.3301711541,1239630,13.7,9.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2008,14274.2743854057,1244121,13.2,9.2,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2009,14820.4986609168,1247429,12.3,9,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2010,15612.293421755,1250400,12,8.8,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2011,16561.7709831855,1252404,11.7,8.8,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",1999,8195.95328742812,1175267,17.3,13.5,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2000,8977.83974890272,1186873,17,12,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2014,19290.6919301765,1260934,10.6,8.6,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2012,17421.1450215756,1255882,11.5,8.8,"Sub-Saharan Africa","Upper middle income"
"MU","MUS","Mauritius",2013,18282.2280803957,1258653,10.9,8.7,"Sub-Saharan Africa","Upper middle income"
"MV","MDV","Maldives",1991,,229751,39.137,37.5,"South Asia","Upper middle income"
"MV","MDV","Maldives",1992,,236265,36.991,36.1,"South Asia","Upper middle income"
"MV","MDV","Maldives",1995,5696.44386569466,254139,30.239,31.6,"South Asia","Upper middle income"
"MV","MDV","Maldives",1996,6134.84697534592,259183,28.099,29.9,"South Asia","Upper middle income"
"MV","MDV","Maldives",1993,,242605,34.747,34.7,"South Asia","Upper middle income"
"MV","MDV","Maldives",1994,,248588,32.474,33.2,"South Asia","Upper middle income"
"MV","MDV","Maldives",1999,7505.06408055346,273527,22.68,24.4,"South Asia","Upper middle income"
"MV","MDV","Maldives",2000,7800.49046648737,279398,21.385,22.4,"South Asia","Upper middle income"
"MV","MDV","Maldives",1997,6645.26718870828,263842,26.094,28.2,"South Asia","Upper middle income"
"MV","MDV","Maldives",1998,7099.57961585352,268455,24.271,26.3,"South Asia","Upper middle income"
"MV","MDV","Maldives",1990,,223158,41.126,38.9,"South Asia","Upper middle income"
"MV","MDV","Maldives",2004,9448.78665832268,311265,19.398,13.8,"South Asia","Upper middle income"
"MV","MDV","Maldives",2005,8242.99142919894,319608,19.471,12.3,"South Asia","Upper middle income"
"MV","MDV","Maldives",2006,10452.2742208563,327487,19.629,11,"South Asia","Upper middle income"
"MV","MDV","Maldives",2007,11296.0095601861,335169,19.787,10,"South Asia","Upper middle income"
"MV","MDV","Maldives",2008,12303.9704354772,343452,19.865,9.1,"South Asia","Upper middle income"
"MV","MDV","Maldives",2009,11177.8559624244,353398,19.812,8.4,"South Asia","Upper middle income"
"MV","MDV","Maldives",2010,11720.5281319808,365734,19.585,7.8,"South Asia","Upper middle income"
"MV","MDV","Maldives",2011,12486.4469115962,380495,19.168,7.2,"South Asia","Upper middle income"
"MV","MDV","Maldives",2012,12496.4282598835,397237,18.603,6.8,"South Asia","Upper middle income"
"MV","MDV","Maldives",2013,13039.0479168353,415593,17.939,6.3,"South Asia","Upper middle income"
"MV","MDV","Maldives",2001,7472.46450776651,286306,20.439,20.2,"South Asia","Upper middle income"
"MV","MDV","Maldives",2002,7924.27981366364,294186,19.823,17.8,"South Asia","Upper middle income"
"MV","MDV","Maldives",2003,8923.52934533847,302683,19.492,15.6,"South Asia","Upper middle income"
"MV","MDV","Maldives",2016,14055.9381572093,475513,15.641,5.3,"South Asia","Upper middle income"
"MV","MDV","Maldives",2017,14668.6930327615,496402,14.891,5.1,"South Asia","Upper middle income"
"MV","MDV","Maldives",2014,13622.8832016954,435015,17.2,5.9,"South Asia","Upper middle income"
"MV","MDV","Maldives",2015,13546.0502260718,454915,16.421,5.6,"South Asia","Upper middle income"
"MW","MWI","Malawi",2004,745.158290599384,12301838,43.217,32.3,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2007,888.201894342917,13341806,42.361,30.3,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2008,947.243523150441,13727890,41.807,30.1,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2005,773.116298977699,12625952,43.046,31.2,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2006,811.595309406676,12973699,42.77,30.6,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2011,1097.94213514177,14962112,39.383,28.4,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2012,1107.97055007375,15396005,38.436,27.4,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2009,1004.66075755083,14128155,41.111,29.7,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2010,1055.49399021338,14539612,40.292,29.2,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2002,671.388291476494,11713664,43.446,35.9,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2003,705.615599279476,12000181,43.336,34,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2017,1269.64459550158,17670260,34.593,23,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1991,533.640935879693,9600355,47.13,48.6,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1992,501.307804257965,9685973,46.369,47.5,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1993,561.51021082223,9710331,45.711,46.4,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1994,512.905395619317,9745690,45.18,45.6,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1995,605.13224698229,9844415,44.78,45,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1996,649.529675145472,10022789,44.495,44.5,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1997,669.612175049223,10264906,44.276,43.9,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1998,684.362338975251,10552338,44.084,43,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2013,1152.84856878409,15839269,37.506,26.3,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2014,1207.29440992279,16289540,36.629,25.4,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2015,1220.22958748423,16745303,35.839,24.5,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2016,1230.41657133435,17205289,35.163,23.8,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1990,484.625767351198,9404500,47.939,49.8,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",1999,695.461463132696,10854322,43.901,41.8,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2000,703.140864116796,11148758,43.727,40,"Sub-Saharan Africa","Low income"
"MW","MWI","Malawi",2001,665.897847163558,11432000,43.574,38,"Sub-Saharan Africa","Low income"
"MX","MEX","Mexico",1993,8555.64055999882,88625440,27.134,19.9,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1990,6498.9171368995,83943132,28.802,22.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1991,6883.34695842588,85512623,28.24,21.3,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1992,7185.82194319078,87075138,27.681,20.6,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1997,9712.09127072347,94611002,25.148,16.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1994,9014.38191451934,90156400,26.604,19.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1995,8482.61306248597,91663285,26.096,18.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1996,9076.08773481945,93147044,25.611,17.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2013,17373.8970180913,118827161,19.198,7.8,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2014,18045.9844632037,120355128,18.892,7.6,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2015,18284.8828438085,121858258,18.573,7.6,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2016,18781.8429159921,123333376,18.245,7.6,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2017,19432.2141906251,124777324,17.918,7.6,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2004,12085.7617953942,104514932,22.158,9.4,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2005,12657.6371945575,106005203,21.741,8.8,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2006,13808.177624733,107560153,21.343,8.4,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2007,14290.0672372946,109170502,20.973,8.3,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2008,14924.8217487322,110815271,20.635,8.3,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2009,14558.2448127429,112463887,20.327,8.2,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2010,15260.6205539571,114092963,20.042,8.2,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1998,10173.1654332903,96056321,24.702,15.1,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",1999,10448.8234029556,97484832,24.272,14,"Latin America & Caribbean","Upper middle income"
"MX","MEX","Mexico",2000,11089.8134294426,98899845,23.85,13.1,"Latin America & Caribbean","Upper middle income"
