"iso2c","iso3c","country","year","gdp_percap","life_expect","population","birth_rate","neonat_mortal_rate","region","income"
"MH","MHL","Marshall Islands",2007,2978.24471898875,,56051,35,18,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2008,2979.69549757884,,56174,,17.9,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1999,2200.34750250799,67.5048780487805,50423,41.8,18.3,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2000,2366.56070991894,65.2390243902439,50753,,18.4,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2001,2515.02889178507,,51422,,18.3,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2002,2574.1839402833,,52370,,18.3,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2003,2573.09149664697,,53456,,18.2,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2004,2595.96297872413,,54476,,18.1,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1992,2055.03163518245,,49245,,18.5,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1993,2203.85062514801,,49831,,18.1,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1994,2364.98863507767,,50215,,17.8,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1995,2600.3614215461,,50457,,17.7,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1996,2371.58360130164,,50533,26.1,17.8,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1997,2260.69168737658,,50450,,18,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",1998,2225.25983540744,,50356,,18.1,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2012,3431.79444575819,,56717,,17.5,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2013,3577.95244117852,,56938,,17.3,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2014,3602.79850382414,,57179,,17,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2015,3611.62788358957,,57439,,16.6,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2016,3701.79999438144,,57735,,16.2,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2017,3886.21820043975,,58058,,15.7,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2009,2949.30250224582,,56250,,17.9,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2010,3169.68786912324,,56366,,17.8,"East Asia & Pacific","Upper middle income"
"MH","MHL","Marshall Islands",2011,3265.3826560504,,56531,31.2321571314377,17.7,"East Asia & Pacific","Upper middle income"
"ML","MLI","Mali",1993,928.542997619604,46.445,9087176,48.869,68.6,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1990,826.79152243062,45.746,8449913,48.795,72.8,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1991,934.61382555906,46.076,8635527,48.83,71.1,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1992,902.690954784805,46.305,8850334,48.858,69.7,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2010,1836.8162167081,55.249,15049353,46.359,40.8,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2011,1877.89282805323,55.694,15514591,45.751,39.9,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2012,1842.68660161521,56.122,15979499,45.115,39.1,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2013,1863.36775669219,56.556,16449864,44.47,38.3,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2014,1974.21765505433,57.007,16934220,43.834,37.5,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2015,2053.12857449708,57.478,17438778,43.219,36.8,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2016,2131.58970331291,57.966,17965429,42.634,36.1,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2017,2221.75788575194,58.456,18512394,42.076,35.4,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2004,1477.6346732172,51.224,12369070,48.579,48,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2005,1571.58768308491,52.057,12775516,48.411,46.4,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2006,1639.71932845343,52.839,13203378,48.161,45,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1994,958.102146973542,46.52,9334880,48.858,67.6,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1995,961.374844633805,46.573,9585653,48.83,66.3,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1996,1021.21423538845,46.658,9837571,48.798,64.8,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1997,1061.28554516696,46.823,10094368,48.772,63,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1998,1124.82971678502,47.103,10360561,48.76,61.1,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",1999,1174.12136612771,47.515,10642936,48.756,59,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2000,1166.37627126035,48.069,10946445,48.757,56.8,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2001,1335.56657792274,48.758,11271600,48.755,54.4,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2002,1357.25774640886,49.54,11616887,48.735,52.1,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2003,1462.47826305252,50.373,11982695,48.681,49.9,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2008,1741.2491362378,54.193,14113577,47.408,42.7,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2009,1777.69007942335,54.756,14581429,46.915,41.7,"Sub-Saharan Africa","Low income"
"ML","MLI","Mali",2007,1685.39354224986,53.553,13651464,47.825,43.8,"Sub-Saharan Africa","Low income"
"MM","MMR","Myanmar",1992,532.154102768497,59.448,42401684,25.99,46.5,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1990,473.863601623781,58.743,41335199,27.254,48.3,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1991,480.252969646041,59.099,41890197,26.567,47.5,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1996,715.881256134471,60.796,44452206,24.694,42.2,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1997,759.556627137939,61.131,45027233,24.61,41.1,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1998,802.752887524686,61.467,45611220,24.581,40,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1999,892.325441111074,61.802,46181077,24.573,38.9,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2000,1025.71040777516,62.133,46719701,24.541,37.9,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2001,1154.62647308902,62.452,47225120,24.436,36.9,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2002,1300.79579690231,62.757,47702171,24.233,35.8,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2003,1494.38432502422,63.046,48148902,23.919,34.8,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2004,1727.86828414312,63.323,48564484,23.49,33.8,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2005,2007.51409761488,63.597,48949924,22.955,32.8,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1993,571.085859601972,59.791,42890002,25.514,45.5,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1994,619.768101100077,60.128,43383428,25.137,44.4,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",1995,668.740916459083,60.463,43901598,24.863,43.2,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2007,2653.11888249994,64.181,49621475,21.684,31,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2008,2963.69778753669,64.501,49929642,21.035,30.6,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2009,3280.27459442849,64.838,50250367,20.417,29.4,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2010,3613.01914299584,65.178,50600818,19.855,28.6,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2011,3864.95976755573,65.506,50990615,19.363,27.9,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2012,4193.13233879803,65.805,51413698,18.936,27.3,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2013,4587.08683134918,66.066,51852451,18.568,26.6,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2014,5005.9996534637,66.285,52280807,18.259,25.9,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2015,5372.24116094665,66.464,52680726,18.004,25.3,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2016,5709.8713605663,66.612,53045226,17.794,24.7,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2017,6172.39264948407,66.744,53382581,17.615,24.1,"East Asia & Pacific","Lower middle income"
"MM","MMR","Myanmar",2006,2322.05757921037,63.88,49301050,22.338,31.9,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2004,4930.35864619983,64.671,2496391,19.528,20.7,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1993,2785.94715750298,60.841,2263186,26.874,29.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1994,2884.13255872999,61.015,2280479,25.266,29.5,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1995,3108.45906396255,61.211,2298020,23.842,29.2,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1996,3210.21443891596,61.447,2316568,22.609,28.7,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1997,3364.98105349319,61.73,2335734,21.539,27.8,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1998,3486.75651717224,62.063,2355664,20.619,26.8,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1999,3614.15488400748,62.446,2376225,19.869,25.7,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2000,3704.25738306769,62.869,2397418,19.322,24.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2001,3861.5728851756,63.319,2419588,19.016,23.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2002,4068.4896778595,63.777,2443271,18.958,22.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2003,4388.53442678593,64.23,2468762,19.135,21.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2017,12787.2842560818,69.465,3113779,23.103,9.1,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2005,5387.88885876293,65.104,2526424,20.124,19.8,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2006,5949.51403361241,65.539,2558856,20.91,18.9,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2007,6644.62851493756,65.987,2593820,21.834,17.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2008,7270.04877824479,66.449,2631898,22.816,16.3,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2009,7119.20825133531,66.92,2673796,23.778,15,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2010,7530.75353039518,67.383,2719896,24.609,13.8,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2011,8853.12541902053,67.82,2770362,25.207,12.8,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2012,9939.57029611532,68.215,2824699,25.525,11.9,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2013,11068.4565606144,68.558,2881792,25.543,11.2,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2014,11925.8133992767,68.847,2940108,25.261,10.5,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2015,12100.1273474905,69.087,2998439,24.711,10,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",2016,12140.8470898576,69.287,3056359,23.958,9.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1990,3324.14143391187,60.268,2184145,32.225,29.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1991,3090.01833727564,60.486,2217917,30.44,29.6,"East Asia & Pacific","Lower middle income"
"MN","MNG","Mongolia",1992,2835.19552578095,60.67,2243495,28.621,29.7,"East Asia & Pacific","Lower middle income"
"MO","MAC","Macao SAR, China",2006,65257.1613387737,81.748,493799,7.757,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2007,75063.1726660201,81.981,504511,8.185,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2008,77472.8601752784,82.22,515239,8.705,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2009,77417.786922644,82.462,526400,9.277,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2010,95952.1767624557,82.704,538219,9.858,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2011,116456.956686053,82.937,550832,10.416,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2012,126618.471774679,83.155,564039,10.928,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2013,139962.25600804,83.355,577372,11.374,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2014,137833.046490714,83.536,590208,11.734,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2015,107069.721593738,83.7,602085,11.992,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2016,105429.25438228,83.849,612836,12.146,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2017,116013.006979297,83.991,622585,12.213,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1990,26203.8829375149,77.296,343808,18.995,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1991,27301.6585068626,77.607,353626,17.598,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1992,30879.1651898764,77.926,362311,16.221,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1993,32541.6280444626,78.253,370199,14.938,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1994,33953.2233638425,78.588,377798,13.802,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1995,35091.0041342878,78.925,385513,12.818,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1996,34872.9881187043,79.256,393373,11.952,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1997,34671.9974015495,79.573,401352,11.138,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1998,32784.2736285901,79.872,409616,10.335,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",1999,31792.9170574179,80.15,418383,9.556,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2000,33616.465261815,80.407,427782,8.833,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2001,34526.2057937569,80.645,437938,8.215,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2002,37283.734725939,80.87,448821,7.749,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2003,41356.7071602201,81.089,460165,7.465,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2004,52527.7951706675,81.304,471597,7.371,,"East Asia & Pacific","High income"
"MO","MAC","Macao SAR, China",2005,57164.7212465542,81.523,482858,7.471,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1993,,,45758,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1994,,,45364,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1995,,,45870,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1996,,,47521,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1997,,,50056,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1998,,,52997,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1999,,,55636,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2000,,,57453,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2001,,,58321,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2002,,,58420,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1990,,,45752,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1991,,,46666,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",1992,,,46476,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2005,,,56542,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2006,,,55882,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2007,,,55219,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2008,,,54625,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2009,,,54193,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2010,,,53971,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2011,,,54012,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2012,,,54311,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2013,,,54784,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2014,,,55305,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2015,,,55780,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2003,,,57947,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2004,,,57246,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2017,,,56562,,,"East Asia & Pacific","High income"
"MP","MNP","Northern Mariana Islands",2016,,,56188,,,"East Asia & Pacific","High income"
"MR","MRT","Mauritania",1992,1892.18100427207,58.839,2142645,40.443,44.9,"Sub-Saharan Africa","Lower middle income"
